Pecha ID, Title, Author, Source ID, Creation Date, Last Update
P000131,༄༅། །བྱ་བཏང་ཚོགས་དྲུག་རང་གྲོལ་གྱིས་ཕྱོགས་མེད་རི་ཁྲོད་འགྲིམས་པའི་ཚེ་རང་གཞན་ཆོས་ལ་བསྐུལ་ཕྱིར་གླུ་དབྱངས་དགའ་སྟོན་འགྱེད་པ་རྣམས་བཞུགས་སོ། །,-,SHE-SHAP-01,31/01/2020,25/11/2021
P000232,༄༅། །ཕྱག་རྒྱ་ཆེན་པོ་ཡི་གེ་བཞི་པའི་དགོངས་དོན་སྙིང་པོར་དྲིལ་བ་བྱིན་རླབས་བུམ་བཟང་བཞུགས་སོ། །,-,TSD-TSE-04,31/01/2020,25/11/2021
P000183,གཉུག་སེམས་སྐོར་གསུམ་གཞུང་སྤྱིའི་དཀའ་ནད་བཞུགས་སོ། །,-,SHE-019,31/01/2020,25/11/2021
P000197,༄༅། །ངེས་དོན་ཕྱག་རྒྱ་ཆེན་པོའི་ཁྲིད་རིམ་གྱི་ཟིན་ཐུན་རྒྱལ་ཀུན་དགྱེས་པའི་གསང་མཛོད་བཞུགས་སོ། །,-,KS-SP-05,31/01/2020,25/11/2021
P000163,༄༅། །སྨིན་བྱེད་དབང་དང་གྲོལ་ལམ་ཕྱག་རྒྱ་ཆེན་པོའི་གནད་དོན་གྱི་དྲི་བ་ལན་དུ་ཕུལ་བ་སྐལ་བཟང་དགའ་བྱེད་བདུད་རྩིའི་འདོད་འཇོ་བཞུགས་སོ། །,-,TSD-TSE-10,31/01/2020,25/11/2021
P000170,རིན་ཆེན་མཛོད་ལྡེ། །,-,SHE-005,31/01/2020,25/11/2021
P000075,༄༅། །སྡོམ་པ་གསུམ་གྱི་སྙིང་པོ་བསྟན་པ་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,KS-PK-18,31/01/2020,25/11/2021
P000017,༄༅། །སྡོམ་པ་གསུམ་གྱི་རྒྱན་ཞེས་བྱ་བའི་རྒྱ་ཆེར་འགྲེལ་ལས་ལེའུ་གཉིས་པ་བཞུགས་སོ། །,-,KS-PK-15,31/01/2020,25/11/2021
P000027,༄༅། །དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་བསྟན་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,LEK-PHI-021,31/01/2020,25/11/2021
P000013,བློ་གྲོས་མཐའ་ཡས་པའི་མཛོད་།,-,RDI-SS-09,31/01/2020,25/11/2021
P000189,༄༅། །འཕགས་པ་བྱམས་པའི་སྨོན་ལམ་གྱི་འགྲེལ་པ་ཐོགས་མེད་ཀྱི་དགོངས་པ་གསལ་བར་བསྟན་པ་བཞུགས་སོ། །,-,KS-PK-19,31/01/2020,25/11/2021
P000117,༄༅། །རྒྱལ་བའི་སྲས་ཀྱི་ལག་ལེན་སོ་བདུན་མའི་འགྲེལ་ཆུང་གཞན་ཕན་འཇུག་སྒོ་ཞེས་བྱ་བཞུགས་སོ། །,-,BEN-LB-002,31/01/2020,25/11/2021
P000207,༄༅། །ལྷག་པ་ཚུལ་ཁྲིམས་ཀྱི་བསླབ་པའི་རིམ་པ་ཕྱེ་བ། །,-,RDI-TOK-05-1,31/01/2020,25/11/2021
P000195,༄༅། །མདོ་སྡུད་པ་ཚིགས་སུ་བཅད་པའི་འགྲེལ་པ་ཕ་རོལ་ཏུ་ཕྱིན་པའི་རྒྱ་མཚོའི་སྡེ་དང་། མདོ་དང་བསྟན་བཅོས་སྦྱར་ཚུལ་མ་ཕམ་ཞལ་ལུང་། །,-,VVI-005,31/01/2020,25/11/2021
P000249,༄༅། ཨོ་རྒྱན་མ་ཧཱ་གུ་རུའི་གསོལ་འདེབས་ལེའུ་བརྒྱད་པ་འདོད་དོན་མྱུར་འགྲུབ་བཞུགས་སོ། །,-,SHE-DKR-07,31/01/2020,25/11/2021
P000147,༄༅། །བསྐྱེད་རིམ་སྤྱིའི་རྣམ་ངེས་དང་བསྙེན་སྒྲུབ་མཚམས་ཀྱི་སྤྱི་གནད་མདོར་བསྡུས་པ་རབ་གསལ་ནོར་བུའི་སྒྲོན་མེ་ཞེས་བྱ་བ་བཞུགས་སོ།།,-,SHE-RTD-16,31/01/2020,25/11/2021
P000166,༄༅། །སྡོམ་པ་གསུམ་གྱི་རབ་ཏུ་དབྱེ་བའི་ཁ་སྐོང་གཞི་ལམ་འབྲས་གསུམ་གསལ་བར་བྱེད་པའི་ལེགས་བཤད་འོད་ཀྱི་སྣང་བ་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,IBA-GR-05-1,31/01/2020,25/11/2021
P000143,༄༅། །རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བ་སློབ་དཔོན་ཆེན་པོ་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་བཞུགས་སོ། །,-,LEK-PHI-096,31/01/2020,25/11/2021
P000184,༄༅། །ལེགས་བཤད་བདུད་རྩིའི་ཆུ་རྒྱུན་ཞེས་བྱ་བ་བཞུགས་སོ།,-,SHE-SHAP-16,31/01/2020,25/11/2021
P000055,༄༅། །རྒྱལ་བསྟན་འཛམ་བུའི་གླིང་དུ་ཇི་ལྟར་དར་བའི་རིམ་པར་ཕྱེ་བ། །,-,RDI-TOK-04-1,31/01/2020,25/11/2021
P000130,༄༅། །རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས་བཞུགས་སོ། །,-,LEK-PHI-123,31/01/2020,25/11/2021
P000250,༄༅། །རིག་འཛིན་འདས་རྗེས་དང་མི་ཕམ་གྱི་རྟོགས་ཐར་སྟོན་པའི་མེ་ལོང་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,TSD-004,31/01/2020,25/11/2021
P000162,༄༅། །ཕྱག་རྒྱ་ཆེན་པོའི་སྨོན་ལམ་གྱི་འགྲེལ་པ་ངོ་མཚར་ལམ་སྟོན་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,BEN-LB-001,31/01/2020,25/11/2021
P000194,༄༅། །འཕགས་མཆོག་སྤྱན་རས་གཟིགས་ཀྱི་བསྒོམ་བཟླས་འགྲོ་དོན་མཁའ་ཁྱབ་མའི་ཟིན་བྲིས་ཉུང་བསྡུས་འགྲོ་དོན་ཆར་རྒྱུན་ཞེས་བྱ་བ་བཞུགས་སོ།། །།,-,LEK-PHI-125,31/01/2020,25/11/2021
P000180,༄༅། །དབུ་མ་རྩ་བ་ཤེས་རབ་ཀྱི་རྣམ་པར་བཤད་པ་ཡང་དག་ལྟ་བའི་འོད་ཟེར་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,IBA-GR-04-1,31/01/2020,25/11/2021
P000275,༄༅། །རྣལ་འབྱོར་གྱི་དབང་ཕྱུག་ཆེན་པོ་མདའ་བསྣུན་ཞབས་ཀྱི་རྣམ་པར་ཐར་པ་ལ་བསྔགས་པ་བརྗོད་པའི་ཚིགས་སུ་བཅད་པ་ཨེ་ཝཾ་ཕྱག་རྒྱའི་ཟློས་གར་བདེ་ཆེན་བཞད་པའི་གླུ་དབྱངས་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,TSD-001,31/01/2020,25/11/2021
P000167,༄༅། །སེམས་བསྐྱེད་པའི་ཆོ་ག་མདོ་ཙམ་དུ་བྱས་པ། །,-,IBA-SG-05-1,31/01/2020,25/11/2021
P000110,༄༅། །བློ་སྦྱོང་དོན་བདུན་མའི་ལྗགས་ཁྲིད་རྒྱལ་སྲས་ཆོས་ཀྱི་མྱུ་གུའི་ཞལ་ལུང༌།།,-,LEK-PHI-129,2020-01-31T16:08:14.754419,2021-11-25T16:08:14.754419
P000048,༄༅། །དྲི་ལན་ལུང་གི་གཏེར་མཛོད་དང་རྒོལ་ལན་ཆབ་ཤོག་བཅས་བཞུགས་སོ། །,-,SHE-TAN-017,31/01/2020,26/11/2021
P000258,༄༅། །བློ་སྦྱོང་ལེགས་བཤད་ཀུན་འདུས་བཞུགས་སོ། །,-,IBA-MT-06-1,31/01/2020,25/11/2021
P000121,༄༅། །བཀའ་གདམས་སྤྲུལ་པའི་གླེགས་བམ་བཞུགས་སོ། །,-,SHE-SHAP-03,31/01/2020,25/11/2021
P000191,༄༅། །རྗེ་རྒོད་ཚང་པའི་རྣལ་འབྱོར་བཞིའི་ཟབ་འགྲེལ་བཞུགས་སོ། །,-,LEK-MA-DK-02,31/01/2020,25/11/2021
P000088,༄༅། །རྒྱུ་འབྲས་རྐྱེན་གསུམ་གྱི་དཀའ་འགྲེལ་བློ་གསལ་མིག་འབྱེད་ཅེས་བྱ་བ་བཞུགས་སོ། །,-,IBA-LG-02-1,31/01/2020,25/11/2021
P000237,བློ་གྲོས་མཐའ་ཡས་པའི་མཛོད།,-,RDI-SS-15,31/01/2020,25/11/2021
P000010,༄༅༅། །ཞལ་གདམས་དང་གསུང་མགུར་སྣ་ཚོགས་ཀྱི་སྐོར་ཀུན་ཕན་བདུད་རྩིའི་སྤྲིན་ཆེན་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,SHE-SG-05,31/01/2020,25/11/2021
P000144,བློ་གྲོས་མཐའ་ཡས་པའི་མཛོད།,-,RDI-SS-06,31/01/2020,25/11/2021
P000201,ཚིག་བདུན་དང་འབྲེལ་བའི་བླ་མའི་རྣལ་འབྱོར། །,-,SHE-007,31/01/2020,25/11/2021
P000099,༄༅། །གསང་འགྲེལ་ཕྱོགས་བཅུའི་མུན་སེལ་གྱི་སྤྱི་དོན་འོད་གསལ་སྙིང་པོ་བཞུགས་སོ། །,-,SHE-003,31/01/2020,25/11/2021
P000196,༄༅། །ངོ་མཚར་སྤྲུལ་པའི་གླེགས་བམ་བཞུགས་སོ། །,-,SHE-SHAP-02,31/01/2020,25/11/2021
P000160,༄༅༅། །ཡིད་བཞིན་མཛོད་འགྲེལ་ཐེག་དགུའི་ཚོགས་བཤད་སྡོམ་གསུམ་གནད་བསྡུས་ཀྱི་ཚོགས་བཤད་སྒྱུ་འཕྲུལ་གསང་སྙིང་སྤྱི་དོན་གྱི་ཚོགས་བཤད་སེམས་ཉིད་ངལ་གསོའི་མཆན་འགྲེལ་བཅས། །,-,SHE-SG-11,31/01/2020,25/11/2021
P000060,༄༅། །སྐུ་གསུམ་ཞིང་ཁམས་སྦྱོང་བའི་གསོལ་འདེབས་སྨོན་ལམ་གྱི་འགྲེལ་པ་གཏན་བདེའི་ས་བོན་བཞུགས་སོ། །,-,SHE-DKR-12,31/01/2020,25/11/2021
P000259,༄༅། །ཤེས་རབ་ལེའུའི་ཚིག་དོན་འགྲེལ་བ་དཔའ་བོ་གཙུག་ལག་ཕྲེང་བའི་ཞལ་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,LEK-PHI-048,31/01/2020,25/11/2021
P000122,༄༅། །ཚད་མའི་མདོ་སྡེ་བདུན་དང་བཅས་པའི་སྤྱི་དོན་རིགས་པའི་སྙིང་པོ་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,KS-PK-01,31/01/2020,25/11/2021
P000043,༄༅། སྔ་འགྱུར་བཀའ་གཏེར་ཤིང་རྟའི་ལམ་སྲོལ་ཆོས་ཀྱི་རྒྱལ་པོ་སྨིན་གླིང་པའི་བསྟན་པ་རྒྱས་པའི་སྨོན་ལམ་རྡོ་རྗེའི་གསུང་གི་འགྲེལ་པ་དགེ་མཚན་ལྷ་ཡི་རྔ་ཆེན་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,SHE-DKR-15,31/01/2020,25/11/2021
P000273,ᨏ ཞལ་གདམས་གསལ་བའི་སྒྲོན་མ་བཞུགས་སོ༔,-,SHE-RTD-020,31/01/2020,25/11/2021
P000096,༄༅། །བྱང་ཆུབ་ལྟུང་བཤགས་ཀྱི་དོན་གྱི་འགྲེལ་ཟིན་བདུད་རྩིའི་ཆུ་རྒྱུན་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,LEK-PHI-107,31/01/2020,25/11/2021
P000090,༄༅། །སྤྱོད་འཇུག་གི་འབྲུ་འགྲེལ་དབུ་མའི་ལམ་གྱི་སྒྲོན་མ་ཞེས་བྱ་བ་བཞུགས་སོ། །,-,KS-PK-05,31/01/2020,25/11/2021
P000132,༄༅། །མཐར་ཕྱིན་འབྲས་བུའི་རང་བཞིན་རིམ་པར་ཕྱེ་བ། །,-,RDI-TOK-10-1,31/01/2020,25/11/2021
P000057,༄༅། །སློབ་དཔོན་ཆེན་པོ་པདྨ་འབྱུང་གནས་ཀྱི་རྣམ་པར་ཐར་པ་གསལ་བར་བྱེད་པའི་ཡི་གེ་ཡིད་ཆེས་གསུམ་ལྡན་ཞེས་བྱ་བ་བཞུགསོ། །འདི་ལ་སློབ་དཔོན་པདྨའི་རྣམ་ཐར་རྒྱ་གར་ལུགས་ཅེས་བྱའོ།།,-,SHE-RTD-002,31/01/2020,25/11/2021
P000056,བློ་སྦྱོང་མཚོན་ཆ་འཁོར་ལོའི་འགྲེལ་པ་འགལ་རྐྱེན་ལམ་ཁྱེར་ཅེས་བྱ་བ་བཞུགས་སོ།། །།,-,BEN-LB-009,31/01/2020,25/11/2021
P000222,༄༅། །བློ་སྦྱོང་ཚིགས་རྐང་བརྒྱད་མ་ལོ་རྒྱུས་དང་བཅས་པ་བཞུགས་སོ། །,-,IBA-MT-03-1,31/01/2020,25/11/2021
P000037,༄༅༅། །བསྐྱེད་རྫོགས་ཀྱི་གོ་དོན་སེམས་དོན་དངོས་གཞིའི་ཉམས་ལེན་བསྐྱེད་རིམ་སྤྱིའི་རྣམ་བཞག་ངེས་དོན་སྙིང་པོའི་གནད་མདོར་བསྡུས་བདེན་གཉིས་གློག་སྒྲོན་ཕུར་པ་ཡང་གསང་སྤུ་གྲིའི་རྣམ་བཤད་སྙན་བརྒྱུད་ཡང་ཕུར་སྦྲགས་མའི་ཟབ་ཏིག་གི་རྣམ་བཤད་གྲོ་ལོད་གསང་སྒྲུབ་དམིགས་རིམ་ཟིན་བྲིས་བཅས། །,-,SHE-SG-09,31/01/2020,25/11/2021
P000261,༄༅། །ཚོགས་ཀྱི་འཁོར་ལོའི་རྣམ་པར་བཤད་པ་མདོར་བསྡུས་ཉེ་བར་མཁོ་བ་དངོས་གྲུབ་སྦྲང་རྩིའི་ཟིལ་མངར་བཞུགས་སོ། །,-,TSD-TSE-15,31/01/2020,25/11/2021
P000168,༄༅། །རྟེན་འབྲེལ་གྱི་སྙིང་པོ་རྣམ་པར་བཤད་པ་རྩ་བའི་མདོ་བཞུགས་སོ། །,-,KS-PK-13,31/01/2020,25/11/2021
P000119,༄༅། །བདེ་བར་གཤེགས་པའི་བསྟན་པའི་གསལ་བྱེད་ཆོས་ཀྱི་འབྱུང་གནས་གསུང་རབ་རིན་པོ་ཆེའི་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ། །,-,LEK-PHI-061,31/01/2020,25/11/2021
P000276,༄༅། །སློབ་དཔོན་པདྨ་འབྱུང་གནས་ཀྱི་སྐྱེས་རབས་ཆོས་འབྱུང་ནོར་བུའི་ཕྲེང་བ་ཞེས་བྱ་བ་བཞུགས་སོ༔ རྣམ་ཐར་ཟངས་གླིང་མའོ།།,-,SHE-RTD-001,31/01/2020,25/11/2021
